"State","Date","VMT"
"AL",2018-05-28,201.7096774
"AL",2018-05-29,201.7096774
"AL",2018-05-30,201.7096774
"AL",2018-05-31,201.7096774
"AL",2018-06-01,208
"AL",2018-06-02,208
"AL",2018-06-03,208
"AL",2018-06-04,208
"AL",2018-06-05,208
"AL",2018-06-06,208
"AL",2018-06-07,208
"AL",2018-06-08,208
"AL",2018-06-09,208
"AL",2018-06-10,208
"AL",2018-06-11,208
"AL",2018-06-12,208
"AL",2018-06-13,208
"AL",2018-06-14,208
"AL",2018-06-15,208
"AL",2018-06-16,208
"AL",2018-06-17,208
"AL",2018-06-18,208
"AL",2018-06-19,208
"AL",2018-06-20,208
"AL",2018-06-21,208
"AL",2018-06-22,208
"AL",2018-06-23,208
"AL",2018-06-24,208
"AL",2018-06-25,208
"AL",2018-06-26,208
"AL",2018-06-27,208
"AL",2018-06-28,208
"AL",2018-06-29,208
"AL",2018-06-30,208
"AL",2018-07-01,196.9354839
"AL",2018-07-02,196.9354839
"AL",2018-07-03,196.9354839
"AL",2018-07-04,196.9354839
"AL",2018-07-05,196.9354839
"AL",2018-07-06,196.9354839
"AL",2018-07-07,196.9354839
"AL",2018-07-08,196.9354839
"AL",2018-07-09,196.9354839
"AL",2018-07-10,196.9354839
"AL",2018-07-11,196.9354839
"AL",2018-07-12,196.9354839
"AL",2018-07-13,196.9354839
"AL",2018-07-14,196.9354839
"AL",2018-07-15,196.9354839
"AL",2018-07-16,196.9354839
"AL",2018-07-17,196.9354839
"AL",2018-07-18,196.9354839
"AL",2018-07-19,196.9354839
"AL",2018-07-20,196.9354839
"AL",2018-07-21,196.9354839
"AL",2018-07-22,196.9354839
"AL",2018-07-23,196.9354839
"AL",2018-07-24,196.9354839
"AL",2018-07-25,196.9354839
"AL",2018-07-26,196.9354839
"AL",2018-07-27,196.9354839
"AL",2018-07-28,196.9354839
"AL",2018-07-29,196.9354839
"AL",2018-07-30,196.9354839
"AL",2018-07-31,196.9354839
"AL",2018-08-01,205.2903226
"AL",2018-08-02,205.2903226
"AL",2018-08-03,205.2903226
"AL",2018-08-04,205.2903226
"AL",2018-08-05,205.2903226
"AL",2018-08-06,205.2903226
"AL",2018-08-07,205.2903226
"AL",2018-08-08,205.2903226
"AL",2018-08-09,205.2903226
"AL",2018-08-10,205.2903226
"AL",2018-08-11,205.2903226
"AL",2018-08-12,205.2903226
"AL",2018-08-13,205.2903226
"AL",2018-08-14,205.2903226
"AL",2018-08-15,205.2903226
"AL",2018-08-16,205.2903226
"AL",2018-08-17,205.2903226
"AL",2018-08-18,205.2903226
"AL",2018-08-19,205.2903226
"AL",2018-08-20,205.2903226
"AL",2018-08-21,205.2903226
"AL",2018-08-22,205.2903226
"AL",2018-08-23,205.2903226
"AL",2018-08-24,205.2903226
"AL",2018-08-25,205.2903226
"AL",2018-08-26,205.2903226
"AL",2018-08-27,205.2903226
"AL",2018-08-28,205.2903226
"AL",2018-08-29,205.2903226
"AL",2018-08-30,205.2903226
"AL",2018-08-31,205.2903226
"AL",2018-09-01,184.3
"AL",2018-09-02,184.3
"AL",2018-09-03,184.3
"AL",2018-09-04,184.3
"AL",2018-09-05,184.3
"AL",2018-09-06,184.3
"AL",2018-09-07,184.3
"AL",2018-09-08,184.3
"AL",2018-09-09,184.3
"AL",2018-09-10,184.3
"AL",2018-09-11,184.3
"AL",2018-09-12,184.3
"AL",2018-09-13,184.3
"AL",2018-09-14,184.3
"AL",2018-09-15,184.3
"AL",2018-09-16,184.3
"AL",2018-09-17,184.3
"AL",2018-09-18,184.3
"AL",2018-09-19,184.3
"AL",2018-09-20,184.3
"AL",2018-09-21,184.3
"AL",2018-09-22,184.3
"AL",2018-09-23,184.3
"AL",2018-09-24,184.3
"AL",2018-09-25,184.3
"AL",2018-09-26,184.3
"AL",2018-09-27,184.3
"AL",2018-09-28,184.3
"AL",2018-09-29,184.3
"AL",2018-09-30,184.3
"AL",2018-10-01,189.5483871
"AL",2018-10-02,189.5483871
"AL",2018-10-03,189.5483871
"AL",2018-10-04,189.5483871
"AL",2018-10-05,189.5483871
"AL",2018-10-06,189.5483871
"AL",2018-10-07,189.5483871
"AL",2018-10-08,189.5483871
"AL",2018-10-09,189.5483871
"AL",2018-10-10,189.5483871
"AL",2018-10-11,189.5483871
"AL",2018-10-12,189.5483871
"AL",2018-10-13,189.5483871
"AL",2018-10-14,189.5483871
"AL",2018-10-15,189.5483871
"AL",2018-10-16,189.5483871
"AL",2018-10-17,189.5483871
"AL",2018-10-18,189.5483871
"AL",2018-10-19,189.5483871
"AL",2018-10-20,189.5483871
"AL",2018-10-21,189.5483871
"AL",2018-10-22,189.5483871
"AL",2018-10-23,189.5483871
"AL",2018-10-24,189.5483871
"AL",2018-10-25,189.5483871
"AL",2018-10-26,189.5483871
"AL",2018-10-27,189.5483871
"AL",2018-10-28,189.5483871
"AL",2018-10-29,189.5483871
"AL",2018-10-30,189.5483871
"AL",2018-10-31,189.5483871
"AL",2018-11-01,178.3
"AL",2018-11-02,178.3
"AL",2018-11-03,178.3
"AL",2018-11-04,178.3
"AL",2018-11-05,178.3
"AL",2018-11-06,178.3
"AL",2018-11-07,178.3
"AL",2018-11-08,178.3
"AL",2018-11-09,178.3
"AL",2018-11-10,178.3
"AL",2018-11-11,178.3
"AL",2018-11-12,178.3
"AL",2018-11-13,178.3
"AL",2018-11-14,178.3
"AL",2018-11-15,178.3
"AL",2018-11-16,178.3
"AL",2018-11-17,178.3
"AL",2018-11-18,178.3
"AL",2018-11-19,178.3
"AL",2018-11-20,178.3
"AL",2018-11-21,178.3
"AL",2018-11-22,178.3
"AL",2018-11-23,178.3
"AL",2018-11-24,178.3
"AL",2018-11-25,178.3
"AL",2018-11-26,178.3
"AL",2018-11-27,178.3
"AL",2018-11-28,178.3
"AL",2018-11-29,178.3
"AL",2018-11-30,178.3
"AL",2018-12-01,185.7096774
"AL",2018-12-02,185.7096774
"AL",2018-12-03,185.7096774
"AL",2018-12-04,185.7096774
"AL",2018-12-05,185.7096774
"AL",2018-12-06,185.7096774
"AL",2018-12-07,185.7096774
"AL",2018-12-08,185.7096774
"AL",2018-12-09,185.7096774
"AL",2018-12-10,185.7096774
"AL",2018-12-11,185.7096774
"AL",2018-12-12,185.7096774
"AL",2018-12-13,185.7096774
"AL",2018-12-14,185.7096774
"AL",2018-12-15,185.7096774
"AL",2018-12-16,185.7096774
"AL",2018-12-17,185.7096774
"AL",2018-12-18,185.7096774
"AL",2018-12-19,185.7096774
"AL",2018-12-20,185.7096774
"AL",2018-12-21,185.7096774
"AL",2018-12-22,185.7096774
"AL",2018-12-23,185.7096774
"AL",2018-12-24,185.7096774
"AL",2018-12-25,185.7096774
"AL",2018-12-26,185.7096774
"AL",2018-12-27,185.7096774
"AL",2018-12-28,185.7096774
"AL",2018-12-29,185.7096774
"AL",2018-12-30,185.7096774
"AL",2018-12-31,185.7096774
"AL",2019-01-01,173.3548387
"AL",2019-01-02,173.3548387
"AL",2019-01-03,173.3548387
"AL",2019-01-04,173.3548387
"AL",2019-01-05,173.3548387
"AL",2019-01-06,173.3548387
"AL",2019-01-07,173.3548387
"AL",2019-01-08,173.3548387
"AL",2019-01-09,173.3548387
"AL",2019-01-10,173.3548387
"AL",2019-01-11,173.3548387
"AL",2019-01-12,173.3548387
"AL",2019-01-13,173.3548387
"AL",2019-01-14,173.3548387
"AL",2019-01-15,173.3548387
"AL",2019-01-16,173.3548387
"AL",2019-01-17,173.3548387
"AL",2019-01-18,173.3548387
"AL",2019-01-19,173.3548387
"AL",2019-01-20,173.3548387
"AL",2019-01-21,173.3548387
"AL",2019-01-22,173.3548387
"AL",2019-01-23,173.3548387
"AL",2019-01-24,173.3548387
"AL",2019-01-25,173.3548387
"AL",2019-01-26,173.3548387
"AL",2019-01-27,173.3548387
"AL",2019-01-28,173.3548387
"AL",2019-01-29,173.3548387
"AL",2019-01-30,173.3548387
"AL",2019-01-31,173.3548387
"AL",2019-02-01,182.0714286
"AL",2019-02-02,182.0714286
"AL",2019-02-03,182.0714286
"AL",2019-02-04,182.0714286
"AL",2019-02-05,182.0714286
"AL",2019-02-06,182.0714286
"AL",2019-02-07,182.0714286
"AL",2019-02-08,182.0714286
"AL",2019-02-09,182.0714286
"AL",2019-02-10,182.0714286
"AL",2019-02-11,182.0714286
"AL",2019-02-12,182.0714286
"AL",2019-02-13,182.0714286
"AL",2019-02-14,182.0714286
"AL",2019-02-15,182.0714286
"AL",2019-02-16,182.0714286
"AL",2019-02-17,182.0714286
"AL",2019-02-18,182.0714286
"AL",2019-02-19,182.0714286
"AL",2019-02-20,182.0714286
"AL",2019-02-21,182.0714286
"AL",2019-02-22,182.0714286
"AL",2019-02-23,182.0714286
"AL",2019-02-24,182.0714286
"AL",2019-02-25,182.0714286
"AL",2019-02-26,182.0714286
"AL",2019-02-27,182.0714286
"AL",2019-02-28,182.0714286
"AL",2019-03-01,194.8064516
"AL",2019-03-02,194.8064516
"AL",2019-03-03,194.8064516
"AL",2019-03-04,194.8064516
"AL",2019-03-05,194.8064516
"AL",2019-03-06,194.8064516
"AL",2019-03-07,194.8064516
"AL",2019-03-08,194.8064516
"AL",2019-03-09,194.8064516
"AL",2019-03-10,194.8064516
"AL",2019-03-11,194.8064516
"AL",2019-03-12,194.8064516
"AL",2019-03-13,194.8064516
"AL",2019-03-14,194.8064516
"AL",2019-03-15,194.8064516
"AL",2019-03-16,194.8064516
"AL",2019-03-17,194.8064516
"AL",2019-03-18,194.8064516
"AL",2019-03-19,194.8064516
"AL",2019-03-20,194.8064516
"AL",2019-03-21,194.8064516
"AL",2019-03-22,194.8064516
"AL",2019-03-23,194.8064516
"AL",2019-03-24,194.8064516
"AL",2019-03-25,194.8064516
"AL",2019-03-26,194.8064516
"AL",2019-03-27,194.8064516
"AL",2019-03-28,194.8064516
"AL",2019-03-29,194.8064516
"AL",2019-03-30,194.8064516
"AL",2019-03-31,194.8064516
"AL",2019-04-01,213.6666667
"AL",2019-04-02,213.6666667
"AL",2019-04-03,213.6666667
"AL",2019-04-04,213.6666667
"AL",2019-04-05,213.6666667
"AL",2019-04-06,213.6666667
"AL",2019-04-07,213.6666667
"AL",2019-04-08,213.6666667
"AL",2019-04-09,213.6666667
"AL",2019-04-10,213.6666667
"AL",2019-04-11,213.6666667
"AL",2019-04-12,213.6666667
"AL",2019-04-13,213.6666667
"AL",2019-04-14,213.6666667
"AL",2019-04-15,213.6666667
"AL",2019-04-16,213.6666667
"AL",2019-04-17,213.6666667
"AL",2019-04-18,213.6666667
"AL",2019-04-19,213.6666667
"AL",2019-04-20,213.6666667
"AL",2019-04-21,213.6666667
"AL",2019-04-22,213.6666667
"AL",2019-04-23,213.6666667
"AL",2019-04-24,213.6666667
"AL",2019-04-25,213.6666667
"AL",2019-04-26,213.6666667
"AL",2019-04-27,213.6666667
"AL",2019-04-28,213.6666667
"AL",2019-04-29,213.6666667
"AL",2019-04-30,213.6666667
"AL",2019-05-01,208.483871
"AL",2019-05-02,208.483871
"AL",2019-05-03,208.483871
"AL",2019-05-04,208.483871
"AL",2019-05-05,208.483871
"AL",2019-05-06,208.483871
"AL",2019-05-07,208.483871
"AL",2019-05-08,208.483871
"AL",2019-05-09,208.483871
"AL",2019-05-10,208.483871
"AL",2019-05-11,208.483871
"AL",2019-05-12,208.483871
"AL",2019-05-13,208.483871
"AL",2019-05-14,208.483871
"AL",2019-05-15,208.483871
"AL",2019-05-16,208.483871
"AL",2019-05-17,208.483871
"AL",2019-05-18,208.483871
"AL",2019-05-19,208.483871
"AL",2019-05-20,208.483871
"AL",2019-05-21,208.483871
"AL",2019-05-22,208.483871
"AL",2019-05-23,208.483871
"AL",2019-05-24,208.483871
"AL",2019-05-25,208.483871
"AL",2019-05-26,208.483871
"AL",2019-05-27,208.483871
"AL",2019-05-28,208.483871
"AL",2019-05-29,208.483871
"AL",2019-05-30,208.483871
"AL",2019-05-31,208.483871
"AL",2019-06-01,213.0333333
"AL",2019-06-02,213.0333333
"AL",2019-06-03,213.0333333
"AL",2019-06-04,213.0333333
"AL",2019-06-05,213.0333333
"AL",2019-06-06,213.0333333
"AL",2019-06-07,213.0333333
"AL",2019-06-08,213.0333333
"AL",2019-06-09,213.0333333
"AL",2019-06-10,213.0333333
"AL",2019-06-11,213.0333333
"AL",2019-06-12,213.0333333
"AL",2019-06-13,213.0333333
"AL",2019-06-14,213.0333333
"AL",2019-06-15,213.0333333
"AL",2019-06-16,213.0333333
"AL",2019-06-17,213.0333333
"AL",2019-06-18,213.0333333
"AL",2019-06-19,213.0333333
"AL",2019-06-20,213.0333333
"AL",2019-06-21,213.0333333
"AL",2019-06-22,213.0333333
"AL",2019-06-23,213.0333333
"AL",2019-06-24,213.0333333
"AL",2019-06-25,213.0333333
"AL",2019-06-26,213.0333333
"AL",2019-06-27,213.0333333
"AL",2019-06-28,213.0333333
"AL",2019-06-29,213.0333333
"AL",2019-06-30,213.0333333
"AL",2019-07-01,201.9677419
"AL",2019-07-02,201.9677419
"AL",2019-07-03,201.9677419
"AL",2019-07-04,201.9677419
"AL",2019-07-05,201.9677419
"AL",2019-07-06,201.9677419
"AL",2019-07-07,201.9677419
"AL",2019-07-08,201.9677419
"AL",2019-07-09,201.9677419
"AL",2019-07-10,201.9677419
"AL",2019-07-11,201.9677419
"AL",2019-07-12,201.9677419
"AL",2019-07-13,201.9677419
"AL",2019-07-14,201.9677419
"AL",2019-07-15,201.9677419
"AL",2019-07-16,201.9677419
"AL",2019-07-17,201.9677419
"AL",2019-07-18,201.9677419
"AL",2019-07-19,201.9677419
"AL",2019-07-20,201.9677419
"AL",2019-07-21,201.9677419
"AL",2019-07-22,201.9677419
"AL",2019-07-23,201.9677419
"AL",2019-07-24,201.9677419
"AL",2019-07-25,201.9677419
"AL",2019-07-26,201.9677419
"AL",2019-07-27,201.9677419
"AL",2019-07-28,201.9677419
"AL",2019-07-29,201.9677419
"AL",2019-07-30,201.9677419
"AL",2019-07-31,201.9677419
"AL",2019-08-01,208.7419355
"AL",2019-08-02,208.7419355
"AL",2019-08-03,208.7419355
"AL",2019-08-04,208.7419355
"AL",2019-08-05,208.7419355
"AL",2019-08-06,208.7419355
"AL",2019-08-07,208.7419355
"AL",2019-08-08,208.7419355
"AL",2019-08-09,208.7419355
"AL",2019-08-10,208.7419355
"AL",2019-08-11,208.7419355
"AL",2019-08-12,208.7419355
"AL",2019-08-13,208.7419355
"AL",2019-08-14,208.7419355
"AL",2019-08-15,208.7419355
"AL",2019-08-16,208.7419355
"AL",2019-08-17,208.7419355
"AL",2019-08-18,208.7419355
"AL",2019-08-19,208.7419355
"AL",2019-08-20,208.7419355
"AL",2019-08-21,208.7419355
"AL",2019-08-22,208.7419355
"AL",2019-08-23,208.7419355
"AL",2019-08-24,208.7419355
"AL",2019-08-25,208.7419355
"AL",2019-08-26,208.7419355
"AL",2019-08-27,208.7419355
"AL",2019-08-28,208.7419355
"AL",2019-08-29,208.7419355
"AL",2019-08-30,208.7419355
"AL",2019-08-31,208.7419355
"AL",2019-09-01,193.8333333
"AL",2019-09-02,193.8333333
"AL",2019-09-03,193.8333333
"AL",2019-09-04,193.8333333
"AL",2019-09-05,193.8333333
"AL",2019-09-06,193.8333333
"AL",2019-09-07,193.8333333
"AL",2019-09-08,193.8333333
"AL",2019-09-09,193.8333333
"AL",2019-09-10,193.8333333
"AL",2019-09-11,193.8333333
"AL",2019-09-12,193.8333333
"AL",2019-09-13,193.8333333
"AL",2019-09-14,193.8333333
"AL",2019-09-15,193.8333333
"AL",2019-09-16,193.8333333
"AL",2019-09-17,193.8333333
"AL",2019-09-18,193.8333333
"AL",2019-09-19,193.8333333
"AL",2019-09-20,193.8333333
"AL",2019-09-21,193.8333333
"AL",2019-09-22,193.8333333
"AL",2019-09-23,193.8333333
"AL",2019-09-24,193.8333333
"AL",2019-09-25,193.8333333
"AL",2019-09-26,193.8333333
"AL",2019-09-27,193.8333333
"AL",2019-09-28,193.8333333
"AL",2019-09-29,193.8333333
"AL",2019-09-30,193.8333333
"AL",2019-10-01,191.0322581
"AL",2019-10-02,191.0322581
"AL",2019-10-03,191.0322581
"AL",2019-10-04,191.0322581
"AL",2019-10-05,191.0322581
"AL",2019-10-06,191.0322581
"AL",2019-10-07,191.0322581
"AL",2019-10-08,191.0322581
"AL",2019-10-09,191.0322581
"AL",2019-10-10,191.0322581
"AL",2019-10-11,191.0322581
"AL",2019-10-12,191.0322581
"AL",2019-10-13,191.0322581
"AL",2019-10-14,191.0322581
"AL",2019-10-15,191.0322581
"AL",2019-10-16,191.0322581
"AL",2019-10-17,191.0322581
"AL",2019-10-18,191.0322581
"AL",2019-10-19,191.0322581
"AL",2019-10-20,191.0322581
"AL",2019-10-21,191.0322581
"AL",2019-10-22,191.0322581
"AL",2019-10-23,191.0322581
"AL",2019-10-24,191.0322581
"AL",2019-10-25,191.0322581
"AL",2019-10-26,191.0322581
"AL",2019-10-27,191.0322581
"AL",2019-10-28,191.0322581
"AL",2019-10-29,191.0322581
"AL",2019-10-30,191.0322581
"AL",2019-10-31,191.0322581
"AL",2019-11-01,184.3333333
"AL",2019-11-02,184.3333333
"AL",2019-11-03,184.3333333
"AL",2019-11-04,184.3333333
"AL",2019-11-05,184.3333333
"AL",2019-11-06,184.3333333
"AL",2019-11-07,184.3333333
"AL",2019-11-08,184.3333333
"AL",2019-11-09,184.3333333
"AL",2019-11-10,184.3333333
"AL",2019-11-11,184.3333333
"AL",2019-11-12,184.3333333
"AL",2019-11-13,184.3333333
"AL",2019-11-14,184.3333333
"AL",2019-11-15,184.3333333
"AL",2019-11-16,184.3333333
"AL",2019-11-17,184.3333333
"AL",2019-11-18,184.3333333
"AL",2019-11-19,184.3333333
"AL",2019-11-20,184.3333333
"AL",2019-11-21,184.3333333
"AL",2019-11-22,184.3333333
"AL",2019-11-23,184.3333333
"AL",2019-11-24,184.3333333
"AL",2019-11-25,184.3333333
"AL",2019-11-26,184.3333333
"AL",2019-11-27,184.3333333
"AL",2019-11-28,184.3333333
"AL",2019-11-29,184.3333333
"AL",2019-11-30,184.3333333
"AL",2019-12-01,195.8387097
"AL",2019-12-02,195.8387097
"AL",2019-12-03,195.8387097
"AL",2019-12-04,195.8387097
"AL",2019-12-05,195.8387097
"AL",2019-12-06,195.8387097
"AL",2019-12-07,195.8387097
"AL",2019-12-08,195.8387097
"AL",2019-12-09,195.8387097
"AL",2019-12-10,195.8387097
"AL",2019-12-11,195.8387097
"AL",2019-12-12,195.8387097
"AL",2019-12-13,195.8387097
"AL",2019-12-14,195.8387097
"AL",2019-12-15,195.8387097
"AL",2019-12-16,195.8387097
"AL",2019-12-17,195.8387097
"AL",2019-12-18,195.8387097
"AL",2019-12-19,195.8387097
"AL",2019-12-20,195.8387097
"AL",2019-12-21,195.8387097
"AL",2019-12-22,195.8387097
"AL",2019-12-23,195.8387097
"AL",2019-12-24,195.8387097
"AL",2019-12-25,195.8387097
"AL",2019-12-26,195.8387097
"AL",2019-12-27,195.8387097
"AL",2019-12-28,195.8387097
"AL",2019-12-29,195.8387097
"AL",2019-12-30,195.8387097
"AL",2019-12-31,195.8387097
"AR",2016-02-08,94.65517241
"AR",2016-02-09,94.65517241
"AR",2016-02-10,94.65517241
"AR",2016-02-11,94.65517241
"AR",2016-02-12,94.65517241
"AR",2016-02-13,94.65517241
"AR",2016-02-14,94.65517241
"AR",2016-02-15,94.65517241
"AR",2016-02-16,94.65517241
"AR",2016-02-17,94.65517241
"AR",2016-02-18,94.65517241
"AR",2016-02-19,94.65517241
"AR",2016-02-20,94.65517241
"AR",2016-02-21,94.65517241
"AR",2016-02-22,94.65517241
"AR",2016-02-23,94.65517241
"AR",2016-02-24,94.65517241
"AR",2016-02-25,94.65517241
"AR",2016-02-26,94.65517241
"AR",2016-02-27,94.65517241
"AR",2016-02-28,94.65517241
"AR",2016-02-29,94.65517241
"AR",2016-03-01,96.90322581
"AR",2016-03-02,96.90322581
"AR",2016-03-03,96.90322581
"AR",2016-03-04,96.90322581
"AR",2016-03-05,96.90322581
"AR",2016-03-06,96.90322581
"AR",2016-03-07,96.90322581
"AR",2016-03-08,96.90322581
"AR",2016-03-09,96.90322581
"AR",2016-03-10,96.90322581
"AR",2016-03-11,96.90322581
"AR",2016-03-12,96.90322581
"AR",2016-03-13,96.90322581
"AR",2016-03-14,96.90322581
"AR",2016-03-15,96.90322581
"AR",2016-03-16,96.90322581
"AR",2016-03-17,96.90322581
"AR",2016-03-18,96.90322581
"AR",2016-03-19,96.90322581
"AR",2016-03-20,96.90322581
"AR",2016-03-21,96.90322581
"AR",2016-03-22,96.90322581
"AR",2016-03-23,96.90322581
"AR",2016-03-24,96.90322581
"AR",2016-03-25,96.90322581
"AR",2016-03-26,96.90322581
"AR",2016-03-27,96.90322581
"AR",2016-03-28,96.90322581
"AR",2016-03-29,96.90322581
"AR",2016-03-30,96.90322581
"AR",2016-03-31,96.90322581
"AR",2016-04-01,96.76666667
"AR",2016-04-02,96.76666667
"AR",2016-04-03,96.76666667
"AR",2016-04-04,96.76666667
"AR",2016-04-05,96.76666667
"AR",2016-04-06,96.76666667
"AR",2016-04-07,96.76666667
"AR",2016-04-08,96.76666667
"AR",2016-04-09,96.76666667
"AR",2016-04-10,96.76666667
"AR",2016-04-11,96.76666667
"AR",2016-04-12,96.76666667
"AR",2016-04-13,96.76666667
"AR",2016-04-14,96.76666667
"AR",2016-04-15,96.76666667
"AR",2016-04-16,96.76666667
"AR",2016-04-17,96.76666667
"AR",2016-04-18,96.76666667
"AR",2016-04-19,96.76666667
"AR",2016-04-20,96.76666667
"AR",2016-04-21,96.76666667
"AR",2016-04-22,96.76666667
"AR",2016-04-23,96.76666667
"AR",2016-04-24,96.76666667
"AR",2016-04-25,96.76666667
"AR",2016-04-26,96.76666667
"AR",2016-04-27,96.76666667
"AR",2016-04-28,96.76666667
"AR",2016-04-29,96.76666667
"AR",2016-04-30,96.76666667
"AR",2016-05-01,108.3548387
"AR",2016-05-02,108.3548387
"AR",2016-05-03,108.3548387
"AR",2016-05-04,108.3548387
"AR",2016-05-05,108.3548387
"AR",2016-05-06,108.3548387
"AR",2016-05-07,108.3548387
"AR",2016-05-08,108.3548387
"AR",2016-05-09,108.3548387
"AR",2016-05-10,108.3548387
"AR",2016-05-11,108.3548387
"AR",2016-05-12,108.3548387
"AR",2016-05-13,108.3548387
"AR",2016-05-14,108.3548387
"AR",2016-05-15,108.3548387
"AR",2016-05-16,108.3548387
"AR",2016-05-17,108.3548387
"AR",2016-05-18,108.3548387
"AR",2016-05-19,108.3548387
"AR",2016-05-20,108.3548387
"AR",2016-05-21,108.3548387
"AR",2016-05-22,108.3548387
"AR",2016-05-23,108.3548387
"AR",2016-05-24,108.3548387
"AR",2016-05-25,108.3548387
"AR",2016-05-26,108.3548387
"AR",2016-05-27,108.3548387
"AR",2016-05-28,108.3548387
"AR",2016-05-29,108.3548387
"AR",2016-05-30,108.3548387
"AR",2016-05-31,108.3548387
"AR",2016-06-01,108.1333333
"AR",2016-06-02,108.1333333
"AR",2016-06-03,108.1333333
"AR",2016-06-04,108.1333333
"AR",2016-06-05,108.1333333
"AR",2016-06-06,108.1333333
"AR",2016-06-07,108.1333333
"AR",2016-06-08,108.1333333
"AR",2016-06-09,108.1333333
"AR",2016-06-10,108.1333333
"AR",2016-06-11,108.1333333
"AR",2016-06-12,108.1333333
"AR",2016-06-13,108.1333333
"AR",2016-06-14,108.1333333
"AR",2016-06-15,108.1333333
"AR",2016-06-16,108.1333333
"AR",2016-06-17,108.1333333
"AR",2016-06-18,108.1333333
"AR",2016-06-19,108.1333333
"AR",2016-06-20,108.1333333
"AR",2016-06-21,108.1333333
"AR",2016-06-22,108.1333333
"AR",2016-06-23,108.1333333
"AR",2016-06-24,108.1333333
"AR",2016-06-25,108.1333333
"AR",2016-06-26,108.1333333
"AR",2016-06-27,108.1333333
"AR",2016-06-28,108.1333333
"AR",2016-06-29,108.1333333
"AR",2016-06-30,108.1333333
"AR",2016-07-01,108.8709677
"AR",2016-07-02,108.8709677
"AR",2016-07-03,108.8709677
"AR",2016-07-04,108.8709677
"AR",2016-07-05,108.8709677
"AR",2016-07-06,108.8709677
"AR",2016-07-07,108.8709677
"AR",2016-07-08,108.8709677
"AR",2016-07-09,108.8709677
"AR",2016-07-10,108.8709677
"AR",2016-07-11,108.8709677
"AR",2016-07-12,108.8709677
"AR",2016-07-13,108.8709677
"AR",2016-07-14,108.8709677
"AR",2016-07-15,108.8709677
"AR",2016-07-16,108.8709677
"AR",2016-07-17,108.8709677
"AR",2016-07-18,108.8709677
"AR",2016-07-19,108.8709677
"AR",2016-07-20,108.8709677
"AR",2016-07-21,108.8709677
"AR",2016-07-22,108.8709677
"AR",2016-07-23,108.8709677
"AR",2016-07-24,108.8709677
"AR",2016-07-25,108.8709677
"AR",2016-07-26,108.8709677
"AR",2016-07-27,108.8709677
"AR",2016-07-28,108.8709677
"AR",2016-07-29,108.8709677
